"wwtp_jurisdiction","wwtp_id","reporting_jurisdiction","sample_location","sample_location_specify","key_plot_id","county_names","county_fips","population_served","date_start","date_end","ptc_15d","detect_prop_15d","percentile","sampling_prior","first_sample_date"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-14","2023-10-28",78,100,43.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-15","2023-10-29",78,100,43.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-16","2023-10-30",179,100,49.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-17","2023-10-31",953,100,49.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-18","2023-11-01",1342,100,56.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-19","2023-11-02",2967,100,56.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-20","2023-11-03",2967,100,56.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-21","2023-11-04",2967,100,56.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-22","2023-11-05",2967,100,56.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-23","2023-11-06",381,100,64.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-24","2023-11-07",-34,100,64.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-25","2023-11-08",-65,100,70.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-26","2023-11-09",-79,100,70.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-27","2023-11-10",-79,100,70.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-28","2023-11-11",-79,100,70.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-29","2023-11-12",-79,100,70.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-30","2023-11-13",-4,100,71.8,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-10-31","2023-11-14",-28,100,71.8,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-01","2023-11-15",-41,100,70.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-02","2023-11-16",124,100,70.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-03","2023-11-17",124,100,70.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-04","2023-11-18",124,100,70.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-05","2023-11-19",124,100,70.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-06","2023-11-20",-20,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-07","2023-11-21",-13,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-08","2023-11-22",-13,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-09","2023-11-23",-93,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-10","2023-11-24",-93,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-11","2023-11-25",-93,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-12","2023-11-26",-93,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-13","2023-11-27",-68,100,62.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-14","2023-11-28",-33,100,62.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-15","2023-11-29",18,100,56.75,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-16","2023-11-30",158,100,56.75,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-17","2023-12-01",158,100,56.75,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-18","2023-12-02",158,100,56.75,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-19","2023-12-03",158,100,56.75,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-20","2023-12-04",-88,75,42.75,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-21","2023-12-05",-100,67,42.75,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-22","2023-12-06",-73,75,48.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-23","2023-12-07",-73,75,48.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-24","2023-12-08",-73,75,48.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-25","2023-12-09",-73,75,48.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-26","2023-12-10",-73,75,48.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-27","2023-12-11",-38,80,47.2,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-28","2023-12-12",-30,75,47.2,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-29","2023-12-13",57,80,50,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-11-30","2023-12-14",2226,75,50,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-01","2023-12-15",2226,75,50,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-02","2023-12-16",2226,75,50,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-03","2023-12-17",2226,75,50,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-04","2023-12-18",1096,80,52.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-05","2023-12-19",55,100,52.4,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-06","2023-12-20",73,100,67,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-07","2023-12-21",397,100,67,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-08","2023-12-22",397,100,67,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-09","2023-12-23",397,100,67,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-10","2023-12-24",397,100,67,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-11","2023-12-25",397,100,67,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-12","2023-12-26",118,100,67,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-13","2023-12-27",263,100,79.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-14","2023-12-28",359,100,79.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-15","2023-12-29",359,100,79.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-16","2023-12-30",359,100,79.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-17","2023-12-31",359,100,79.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-18","2024-01-01",359,100,79.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-19","2024-01-02",571,100,79.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-20","2024-01-03",-5,100,83,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-21","2024-01-04",-86,100,83,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-22","2024-01-05",-86,100,83,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-23","2024-01-06",-86,100,83,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-24","2024-01-07",-86,100,83,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-25","2024-01-08",-10,100,89.667,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-26","2024-01-09",-10,100,89.667,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-27","2024-01-10",4,100,91,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-28","2024-01-11",559,100,91,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-29","2024-01-12",559,100,91,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-30","2024-01-13",559,100,91,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2023-12-31","2024-01-14",559,100,91,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-01","2024-01-15",559,100,91,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-02","2024-01-16",559,100,91,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-03","2024-01-17",-71,100,78,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-04","2024-01-18",-96,100,78,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-05","2024-01-19",-96,100,78,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-06","2024-01-20",-96,100,78,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-07","2024-01-21",-96,100,78,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-08","2024-01-22",-52,100,82.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-09","2024-01-23",-24,100,82.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-10","2024-01-24",-19,100,78.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-11","2024-01-25",1697,100,78.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-12","2024-01-26",1697,100,78.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-13","2024-01-27",1697,100,78.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-14","2024-01-28",1697,100,78.5,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-15","2024-01-29",60,100,69.25,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-16","2024-01-30",60,100,69.25,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-17","2024-01-31",-52,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-18","2024-02-01",-96,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-19","2024-02-02",-96,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-20","2024-02-03",-96,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-21","2024-02-04",-96,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-22","2024-02-05",-96,100,61.6,"no","2023-09-18"
"Washington",2753,"Washington","Treatment plant",NA,"NWSS_wa_2753_Treatment plant_raw wastewater","Island,Snohomish","53029,53061",7125,"2024-01-23","2024-02-06",-96,100,61.6,"no","2023-09-18"
